,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,2,50,diabetes,original,18.525737318456294,7.1618394432714805,0.613411368186869,18.525737318456294,18.525737318456294,0.0,175326.0,3.637887954711914
1,2,50,diabetes,opt,18.525737318456294,8.417017529346573,0.5456581627679074,18.525737318456294,18.525737318456294,0.0,3953.0,0.4065709114074707
2,2,60,diabetes,original,22.068208193203677,8.623957192760992,0.6092135293785699,22.068208193203677,22.068124222941645,3.8050330727988746e-06,2200400.0,53.24296689033508
3,2,60,diabetes,opt,22.068208193203677,9.075153840100137,0.588767979681513,22.068208193203677,22.068208193203677,0.0,3261.0,0.5018260478973389
4,2,70,diabetes,original,25.148780192118757,9.122813366894956,0.6372462880027117,25.147268037704414,24.430121108872363,0.02851788622751389,10302010.0,300.0089340209961
5,2,70,diabetes,opt,25.14726803770441,10.109002126606116,0.5980079382201978,25.14726803770441,25.14726803770441,0.0,3459.0,0.7916181087493896
6,2,80,diabetes,original,30.099885869106494,10.123150819433349,0.6636814218015554,30.079614779862922,25.744082976075063,0.14413521700717793,9219539.0,300.0032238960266
7,2,80,diabetes,opt,30.079614779862922,11.455740483515793,0.619152686383971,30.079614779862922,30.079614779862922,0.0,3410.0,0.8052358627319336
8,2,90,diabetes,original,33.39565007812715,11.179938055301225,0.6652277159107123,33.39146331368022,26.7510320594698,0.1988661350905783,8182903.0,300.00504183769226
9,2,90,diabetes,opt,33.39146331368022,12.453255899788232,0.6270527055732167,33.39146331368022,33.39146331368022,0.0,11158.0,2.080815076828003
10,2,100,diabetes,original,36.47675372230879,12.572377396413668,0.655331790429461,36.47675372230879,28.22647467156293,0.22617909240372125,7444889.0,300.00610303878784
11,2,100,diabetes,opt,36.47675372230879,14.038794880141502,0.6151303653001466,36.47675372230879,36.47675372230879,0.0,5681.0,2.839197874069214
12,2,120,diabetes,original,46.80938238230787,16.13718888578574,0.6552573850689178,46.80938238230787,31.85588678866522,0.3194550928169155,6077889.0,300.00296115875244
13,2,120,diabetes,opt,46.80938238230785,18.63837362551424,0.6018239789346413,46.80938238230785,46.80938238230785,0.0,5164.0,3.241061210632324
14,2,150,diabetes,original,59.39876797098508,21.411375627213502,0.6395316542984113,59.3916059493381,36.61541615688524,0.38349173133794834,4965880.0,300.00601506233215
15,2,150,diabetes,opt,59.39160594933811,23.029947436109335,0.6122356506784106,59.39160594933811,59.39160594933811,0.0,5981.0,4.4488749504089355
16,2,200,diabetes,original,78.20528109713308,28.219777834926433,0.6391576446112801,78.20528109713308,43.43279913063315,0.4446308673619057,3652848.0,300.00536608695984
17,2,200,diabetes,opt,78.20528109713308,30.624553672321802,0.6084081120521097,78.20528109713308,78.20528109713308,0.0,7793.0,8.06135106086731
