,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time,find_time
0,3,50,autompg,original,9.048064400492706,4.837057685480424,0.4654041492877719,9.048064400492706,9.048048638748867,1.7420017300203048e-06,173.0,0.09089899063110352,0.0
1,3,50,autompg,opt,9.04806440049272,5.442535796839859,0.39848617826554356,9.04806440049272,9.04806440049272,0.0,89.0,0.1504840850830078,0.0
2,3,50,autompg,opt_feasibility,9.04806440049272,5.459893199550447,0.3965678229198806,9.04806440049272,9.04806440049272,0.0,93.0,0.15255999565124512,3.5327651500701904
3,3,60,autompg,original,10.50262184474414,4.837978606205795,0.5393551555293902,10.50262184474414,10.50262184474414,0.0,1728.0,0.15699505805969238,0.0
4,3,60,autompg,opt,10.502621844744137,5.262846707400192,0.49890162806976657,10.502621844744137,10.502621844744137,0.0,1202.0,0.2751290798187256,0.0
5,3,60,autompg,opt_feasibility,10.502621844744137,5.262846707400192,0.49890162806976657,10.502621844744137,10.502621844744137,0.0,1202.0,0.22708702087402344,5.08513617515564
6,3,70,autompg,original,12.295045365937767,5.264428541245806,0.5718252040101945,12.295045365937767,12.295045365937767,0.0,4372.0,0.2054729461669922,0.0
7,3,70,autompg,opt,12.295045365937767,7.416316026649025,0.3968045008442823,12.295045365937767,12.295045365937767,0.0,1587.0,0.27761387825012207,0.0
8,3,70,autompg,opt_feasibility,12.295045365937792,7.233451415060245,0.4116775335290907,12.295045365937792,12.295045365937792,0.0,1628.0,0.2914121150970459,6.89554762840271
9,3,80,autompg,original,16.615700969475675,6.899985539725415,0.5847309991675211,16.615700969475675,16.615700969475675,0.0,40549.0,1.1839640140533447,0.0
10,3,80,autompg,opt,16.725340934579872,8.784054268320132,0.4748056674791616,16.61570096947567,16.61570096947567,0.0,8195.0,0.8815269470214844,0.0
11,3,80,autompg,opt_feasibility,16.72534093457987,7.394533150857758,0.5578844592895885,16.615700969475668,16.615700969475668,0.0,7570.0,0.8928670883178711,9.066781997680664
12,3,90,autompg,original,18.84914608780193,7.921447466293139,0.5797450224326376,18.84914608780193,18.84914608780193,0.0,116980.0,2.9245190620422363,0.0
13,3,90,autompg,opt,18.872782221818614,8.519985067257748,0.5485570189323815,18.849146087801934,18.849146087801934,0.0,20857.0,1.7738080024719238,0.0
14,3,90,autompg,opt_feasibility,18.84914608780193,8.519985067257748,0.5479909260838407,18.84914608780193,18.84914608780193,0.0,19162.0,1.8617818355560303,11.420721292495728
15,3,100,autompg,original,19.462795217658595,8.411584517800467,0.5678121038765985,19.462795217658595,19.462795217658595,0.0,128501.0,3.372968912124634,0.0
16,3,100,autompg,opt,19.485357935665725,8.659254735905531,0.5556019671542316,19.462795217658567,19.462795217658567,0.0,14928.0,1.674180030822754,0.0
17,3,100,autompg,opt_feasibility,19.48535793566573,9.606060955083136,0.5070113165588642,19.462795217658567,19.462795217658567,0.0,15007.0,1.6456408500671387,14.135213136672974
18,3,120,autompg,original,26.381988588861418,10.61879705089547,0.5974982319801787,26.381988588861418,26.381988588861418,0.0,4033817.0,100.27645301818848,0.0
19,3,120,autompg,opt,26.448864082159403,11.631776250852818,0.5602164155435764,26.381988588861432,26.381988588861432,0.0,34534.0,9.696628093719482,0.0
20,3,120,autompg,opt_feasibility,26.38198858886139,11.868041219517389,0.5501460710763806,26.38198858886139,26.38198858886139,0.0,40179.0,11.372654914855957,20.169410705566406
21,3,150,autompg,original,38.05380479777608,15.92968179163551,0.5813905632751218,38.05380479777608,31.349433541431125,0.17618136456979905,9153307.0,300.0124349594116,0.0
22,3,150,autompg,opt,38.05380479777608,16.778124348382367,0.5590946966395617,38.05380479777608,38.05380479777608,0.0,94182.0,31.57889485359192,0.0
23,3,150,autompg,opt_feasibility,38.05380479777608,16.778124348382367,0.5590946966395617,38.05380479777608,38.05380479777608,0.0,25170.0,10.716027975082397,37.152817249298096
24,3,200,autompg,original,58.52794227008117,24.03981807332005,0.589259127505514,58.5204506144671,38.94360871031326,0.33452992413073046,7946871.0,300.00615882873535,0.0
25,3,200,autompg,opt,58.52045061446708,25.332557688601014,0.5671161547355131,58.52045061446708,58.52045061446708,0.0,99200.0,52.26766490936279,0.0
26,3,200,autompg,opt_feasibility,58.520450614467094,25.13476484721985,0.5704960473936239,58.520450614467094,58.520450614467094,0.0,69002.0,30.04239797592163,71.0103189945221
