,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,2,50,autompg,dp,-,-,-,13.47703996995206,13.47703996995206,0,-,2.7452118396759033
1,2,80,autompg,dp,-,-,-,20.929447139360335,20.929447139360335,0,-,7.099828004837036
2,2,100,autompg,dp,-,-,-,25.330774259865528,25.330774259865528,0,-,11.636357069015503
3,2,120,autompg,dp,-,-,-,33.52173087785461,33.52173087785461,0,-,18.056594133377075
4,2,150,autompg,dp,-,-,-,48.24568453079822,48.24568453079822,0,-,28.15622901916504
5,2,200,autompg,dp,-,-,-,72.31378135708587,72.31378135708587,0,-,51.01350021362305
