,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,3,50,autompg,original,9.048064400492706,4.837057685480424,0.4654041492877719,9.048064400492706,9.048064400492706,0.0,165.0,0.11205887794494629
1,3,50,autompg,opt,9.04806440049272,5.442535796839859,0.39848617826554356,9.04806440049272,9.04802031189304,4.8727106404243826e-06,89.0,0.1849520206451416
2,3,60,autompg,original,10.50262184474414,4.837978606205795,0.5393551555293902,10.50262184474414,10.50262184474414,0.0,1760.0,0.21329808235168457
3,3,60,autompg,opt,10.502621844744137,5.262846707400192,0.49890162806976657,10.502621844744137,10.502621844744137,0.0,1392.0,0.34096503257751465
4,3,70,autompg,original,12.295045365937767,5.264428541245806,0.5718252040101945,12.295045365937767,12.295045365937767,0.0,4376.0,0.37363100051879883
5,3,70,autompg,opt,12.295045365937767,7.416316026649025,0.3968045008442823,12.295045365937767,12.295045365937767,0.0,1823.0,0.4940938949584961
6,3,80,autompg,original,16.615700969475675,6.899985539725415,0.5847309991675211,16.615700969475675,16.615700969475675,0.0,41269.0,2.313865900039673
7,3,80,autompg,opt,16.725340934579872,8.784054268320132,0.4748056674791616,16.615700969475668,16.615700969475668,0.0,8072.0,1.718419075012207
8,3,90,autompg,original,18.84914608780193,7.921447466293139,0.5797450224326376,18.84914608780193,18.84914608780193,0.0,116639.0,5.900061130523682
9,3,90,autompg,opt,18.872782221818614,8.519985067257748,0.5485570189323815,18.849146087801934,18.849146087801934,0.0,11994.0,5.637786865234375
10,3,100,autompg,original,19.462795217658595,8.411584517800467,0.5678121038765985,19.462795217658595,19.462795217658595,0.0,128209.0,7.056410074234009
11,3,100,autompg,opt,19.485357935665725,8.659254735905531,0.5556019671542316,19.462795217658567,19.462795217658567,0.0,12569.0,6.272785186767578
12,3,120,autompg,original,26.381988588861418,10.61879705089547,0.5974982319801787,26.381988588861418,26.381583213756002,1.5365600817027846e-05,4033743.0,234.44062089920044
13,3,120,autompg,opt,26.448864082159403,11.631776250852818,0.5602164155435764,26.381988588861432,26.381988588861432,0.0,31225.0,18.756015062332153
14,3,150,autompg,original,38.05380479777608,15.92968179163551,0.5813905632751218,38.05380479777608,30.446392932133797,0.19991199056360515,3978988.0,300.0106818675995
15,3,150,autompg,opt,38.05380479777608,16.778124348382367,0.5590946966395617,38.05380479777608,38.05380479777608,0.0,20737.0,17.436073064804077
16,3,200,autompg,original,58.52794227008117,24.03981807332005,0.589259127505514,58.5204506144671,37.777743473865904,0.35445227989193406,2992702.0,300.0067889690399
17,3,200,autompg,opt,58.52045061446708,25.332557688601014,0.5671161547355131,58.52045061446708,58.52045061446708,0.0,148407.0,110.67319202423096
