,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
20,2,120,autompg,opt_cut,39.497074062590805,33.52011857335329,0.1513265382586535,33.521731433885435,33.52045756850054,3.800118103708432e-05,1.0,0.7872829437255859
21,2,150,autompg,original,48.2456845307982,19.004055641409437,0.6060983313589846,48.2456845307982,33.86995655178258,0.29796919908637026,5989982.0,300.0068459510803
22,2,150,autompg,opt,48.245684530798215,19.76397355987646,0.5903473284276879,48.245684530798215,48.245684530798215,0.0,3739.0,2.4861409664154053
23,2,150,autompg,opt_cut,48.245686142715506,48.23875606514092,0.00014364139322399616,48.245686142715506,48.24257902388236,6.440200319585775e-05,1.0,0.988785982131958
24,2,200,autompg,original,72.39194155814987,27.38980396553089,0.6216456780133514,72.31378135708587,40.79307888927113,0.4358879023649079,4440447.0,300.00761795043945
25,2,200,autompg,opt,72.33435830790556,29.249302419323854,0.5956374936676926,72.31378135708589,72.31378135708589,0.0,3168.0,3.7677268981933594
26,2,200,autompg,opt_cut,72.32030408465255,72.31278466169445,0.00010397388469627578,72.31380567572674,72.31278466169445,1.411921309837013e-05,1.0,23.892898082733154
27,2,50,diabetes,original,18.525737318456294,7.1618394432714805,0.613411368186869,18.525737318456294,18.525737318456294,0.0,175326.0,3.872641086578369
28,2,50,diabetes,opt,18.525737318456294,8.417017529346573,0.5456581627679074,18.525737318456294,18.525737318456294,0.0,3953.0,0.4516260623931885
29,2,50,diabetes,opt_cut,19.168841062724052,18.524972158730645,0.03358934960577677,18.52573838827732,18.52525801847235,2.592986011679992e-05,1018.0,1.5692999362945557
30,2,60,diabetes,original,22.068208193203677,8.623957192760992,0.6092135293785699,22.068208193203677,22.068124222941645,3.8050330727988746e-06,2200400.0,51.41216993331909
31,2,60,diabetes,opt,22.068208193203677,9.075153840100137,0.588767979681513,22.068208193203677,22.068208193203677,0.0,3261.0,0.5245909690856934
32,2,60,diabetes,opt_cut,31.11991422160408,22.067623015463248,0.29088419529950205,22.06820830738721,22.067653649602253,2.5133793248216646e-05,1.0,1.3997600078582764
33,2,70,diabetes,original,25.148780192118757,9.122813366894956,0.6372462880027117,25.147268037704414,24.64467954252155,0.01998580897254166,11280078.0,300.0065529346466
34,2,70,diabetes,opt,25.14726803770441,10.109002126606116,0.5980079382201978,25.14726803770441,25.14726803770441,0.0,3459.0,0.8841822147369385
35,2,70,diabetes,opt_cut,25.14726874763662,25.1416149573236,0.0002248272116450225,25.147268747636623,25.146074803099744,4.747809986290489e-05,202.0,1.4235060214996338
36,2,80,diabetes,original,30.099885869106494,10.123150819433349,0.6636814218015554,30.079614779862922,25.849613463645312,0.1406268446978059,10210416.0,300.007493019104
37,2,80,diabetes,opt,30.079614779862922,11.455740483515793,0.619152686383971,30.079614779862922,30.079614779862922,0.0,3410.0,0.999763011932373
38,2,80,diabetes,opt_cut,30.58060810756595,30.078779107837796,0.016410039916897424,30.079623472227173,30.078779107837796,2.8070976026541876e-05,1.0,0.7884368896484375
39,2,90,diabetes,original,33.39565007812715,11.179938055301225,0.6652277159107123,33.39146331368022,26.801957636979953,0.19734102739967666,8594053.0,300.0080931186676
40,2,90,diabetes,opt,33.39146331368022,12.453255899788232,0.6270527055732167,33.39146331368022,33.39146331368022,0.0,11158.0,2.0621659755706787
41,2,90,diabetes,opt_cut,33.84071735386143,33.3902612875405,0.01331106730423763,33.39146750401995,33.39027372934382,3.575088983400302e-05,1671.0,3.3216989040374756
42,2,100,diabetes,original,36.47675372230879,12.572377396413668,0.655331790429461,36.47675372230879,28.289806334569644,0.22444287257755888,7903825.0,300.00763392448425
43,2,100,diabetes,opt,36.47675372230879,14.038794880141502,0.6151303653001466,36.47675372230879,36.47675372230879,0.0,5681.0,2.645228862762451
44,2,100,diabetes,opt_cut,37.67244542126912,36.47595660327148,0.031760317245615434,36.47677213638097,36.47595660327148,2.235760078897048e-05,643.0,3.19978404045105
45,2,120,diabetes,original,46.80938238230787,16.13718888578574,0.6552573850689178,46.80938238230787,31.883137249604015,0.3188729347205699,6236067.0,300.0066361427307
46,2,120,diabetes,opt,46.80938238230785,18.63837362551424,0.6018239789346413,46.80938238230785,46.80938238230785,0.0,5164.0,3.9671170711517334
47,2,120,diabetes,opt_cut,79.56899631600682,46.80875109402997,0.4117212323738524,46.80938340593678,46.80875109402997,1.3508229777824573e-05,1.0,1.3162438869476318
48,2,150,diabetes,original,59.39876797098508,21.411375627213502,0.6395316542984113,59.3916059493381,36.66162849797397,0.38271363584195933,5167644.0,300.007080078125
49,2,150,diabetes,opt,59.39160594933811,23.029947436109335,0.6122356506784106,59.39160594933811,59.39160594933811,0.0,5981.0,4.5364830493927
50,2,150,diabetes,opt_cut,59.39876799976203,59.38797454529628,0.00018171175647601714,59.39161461150588,59.388941622134865,4.5006174499525665e-05,387.0,40.80697703361511
51,2,200,diabetes,original,78.20528109713308,28.219777834926433,0.6391576446112801,78.20528109713308,43.594954486481605,0.4425574094882993,4094093.0,300.00593614578247
52,2,200,diabetes,opt,78.20528109713308,30.624553672321802,0.6084081120521097,78.20528109713308,78.20528109713308,0.0,7793.0,7.395298004150391
53,2,200,diabetes,opt_cut,139.55835095261568,78.20406804572386,0.4396317560940762,78.20528158762946,78.20406804572386,1.5517390653975627e-05,1.0,1.7419657707214355
