,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,7,50,autompg,original,4.527081575587928,3.0487246066883853,0.32655850004371745,4.527081575587928,4.527081575587928,0.0,44.0,0.06187796592712402
1,7,50,autompg,opt,4.527081575587932,3.326986465735222,0.2650924419661807,4.527081575587932,4.527081575587932,0.0,42.0,0.10185980796813965
2,7,50,autompg,opt,4.527081575587932,3.048724606688459,0.32655850004370174,4.527081575587932,4.527081575587932,0.0,42.0,0.09868097305297852
3,7,80,autompg,original,10.0284466756849,5.566805880182697,0.4448984912409172,10.0284466756849,10.0284466756849,0.0,949.0,0.13750290870666504
4,7,80,autompg,opt,10.028446675684904,6.6374129384259,0.3381414736422687,10.028446675684904,10.028446675684904,0.0,983.0,0.2585299015045166
5,7,80,autompg,opt,10.028446675684904,5.566805880182707,0.4448984912409164,10.028446675684904,10.028446675684904,0.0,983.0,0.28117990493774414
6,7,100,autompg,original,12.609488113703812,7.245132352407318,0.4254221672540845,12.609488113703812,12.609488113703812,0.0,2229.0,0.24826598167419434
7,7,100,autompg,opt,12.609488113703897,7.221601204137779,0.42728831344950496,12.609488113703897,12.609488113703897,0.0,1951.0,0.34011411666870117
8,7,100,autompg,opt,12.609488113703897,7.24513235240723,0.4254221672540953,12.609488113703897,12.609488113703897,0.0,2082.0,0.49777889251708984
9,7,120,autompg,original,18.780503808302882,9.898930716438626,0.4729145278806473,18.780503808302882,18.780503808302882,0.0,43427.0,2.6626830101013184
10,7,120,autompg,opt,18.78050380830293,9.898930716438544,0.4729145278806531,18.78050380830293,18.78050380830293,0.0,27765.0,3.7253799438476562
11,7,120,autompg,opt,18.78050380830293,9.898930716438349,0.47291452788066346,18.78050380830293,18.78050380830293,0.0,19653.0,3.7667369842529297
12,7,150,autompg,original,29.64137206832372,13.617394802634447,0.5405949909725438,29.62514357118694,27.4920303754332,0.07200347200438147,6735972.0,600.0035350322723
13,7,150,autompg,opt,29.641372068323676,13.61739480264112,0.5405949909723179,29.625143571186925,28.982339547441615,0.02169792096368078,3551840.0,600.0053098201752
14,7,150,autompg,opt,29.641372068323676,13.617394802636188,0.5405949909724844,29.62514357118694,29.32095099454023,0.010268054091139109,3285328.0,600.0068891048431
15,7,200,autompg,original,43.260152653344406,19.996479630940406,0.5377621574482703,43.25846681999846,34.74038832170986,0.1969112436123298,4319803.0,600.0072739124298
16,7,200,autompg,opt,43.55765517926282,19.99647963094016,0.5409192816132077,43.258466819998475,37.110347329950706,0.14212522870102,2380829.0,600.0068490505219
17,7,200,autompg,opt,43.482309053487334,19.99647963094062,0.5401237867486967,43.25846681999858,36.95319973665481,0.14575798790050548,2103751.0,600.0048530101776
