n,delta,tau,rep,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,nnz,node_count,time
100,0.01,0.05,2,original,0.11445743642199076,0.11183386062047881,0.02292184661413467,0.11445743642199052,0.11445743642199076,-2.0612238060533598e-15,12,14.0,0.07019782066345215
100,0.01,0.05,2,opt,inf,-inf,,0.11445743642199074,0.11445743642199085,-9.699876734368733e-16,12,1.0,0.06105399131774902
100,0.01,0.1,2,original,inf,-inf,,0.16563092457103237,0.16563092457103246,-5.027245187608491e-16,10,1.0,0.05898714065551758
100,0.01,0.1,2,opt,inf,-inf,,0.1656309245710324,0.1656309245710324,0.0,10,1.0,0.037290096282958984
100,0.01,0.2,2,original,inf,-inf,,0.23351571408959493,0.23351571408959504,-4.75438250035365e-16,5,1.0,0.05497598648071289
100,0.01,0.2,2,opt,inf,-inf,,0.23351571408959496,0.23351571408959504,-3.565786875265238e-16,5,1.0,0.031239032745361328
100,0.1,0.05,2,original,0.24947367961575556,0.0704982320687121,0.7174121447308794,0.2403321177823735,0.18503822877550596,0.23007282387840267,29,8220527.0,600.0053901672363
100,0.1,0.05,2,opt,inf,-inf,,0.24033211456721337,0.24033211456721326,4.619536704965253e-16,29,1.0,0.2002429962158203
100,0.1,0.1,2,original,0.3636991816550908,0.13724728841511744,0.6226351464676265,0.36271166286262935,0.2984162248787157,0.17726322191151705,17,7093040.0,600.0041937828064
100,0.1,0.1,2,opt,inf,-inf,,0.36271166286262935,0.3626837698367314,7.690137581408707e-05,17,1.0,0.1073911190032959
100,0.1,0.2,2,original,0.48306753860373364,0.2529581384250473,0.4763503688196445,0.48105540760511667,0.48101727791290516,7.92625789227333e-05,9,2324068.0,149.54566192626953
100,0.1,0.2,2,opt,inf,-inf,,0.48105540760516796,0.48105540760516796,0.0,9,1.0,0.04203200340270996
100,0.5,0.05,2,original,0.2590390862400032,0.07269716553362426,0.7193583154232202,0.2528675666832111,0.18282249041665977,0.2770030066936295,31,7128296.0,600.0053200721741
100,0.5,0.05,2,opt,1e+100,0.1250071235580075,1.0,0.2528675666868694,0.2528675666868695,-4.39053153068051e-16,31,12600.0,14.305719137191772
100,0.5,0.1,2,original,0.3578945634598447,0.14019254853152338,0.6082853363955812,0.3578945634598447,0.2952845081744271,0.17493994510604627,14,7894173.0,600.0034990310669
100,0.5,0.1,2,opt,0.3578945634601979,0.19349372043773072,0.45935551921495027,0.3578945634601979,0.357882592485226,3.344832862537908e-05,14,2378.0,2.2560300827026367
100,0.5,0.2,2,original,0.4525237823815947,0.2629539436505865,0.41891685279681445,0.4525237823815947,0.45251556901327816,1.8150136271947557e-05,5,844618.0,70.35858821868896
100,0.5,0.2,2,opt,inf,-inf,,0.4525237823817476,0.45252378238174756,1.2267013004065452e-16,5,1.0,0.08449697494506836
500,0.01,0.05,2,original,0.33965603850975845,0.12169820626655363,0.6417016261494871,0.3370051140989495,0.1520351662295382,0.5488639196588023,68,1602429.0,600.0064878463745
500,0.01,0.05,2,opt,0.33700511409904216,0.32947197435268577,0.022353191186714392,0.3370051086382913,0.33700510863829125,1.6471902000405023e-16,69,713.0,0.3884880542755127
500,0.01,0.1,2,original,0.44671649632670374,0.2254693004991207,0.49527429062251394,0.44543723737619334,0.27498886498835184,0.3826540712937513,29,2266683.0,600.0049660205841
500,0.01,0.1,2,opt,inf,-inf,,0.4454372373757156,0.4454372234579762,3.124511881268902e-08,29,1.0,0.14761090278625488
500,0.01,0.2,2,original,0.5097843245760273,0.3675951099886152,0.27892033499787716,0.5097843245760273,0.4368631931684092,0.14304310252823965,8,4848050.0,600.0064079761505
500,0.01,0.2,2,opt,inf,-inf,,0.5097843245760273,0.5097843245760272,2.1778288799846807e-16,8,0.0,0.07582712173461914
500,0.1,0.05,2,original,0.3862215654389309,0.12545800473839513,0.6751657184243056,0.3838464405538404,0.149863303314107,0.6095748521260903,65,281835.0,600.0184440612793
