n,delta,tau,rep,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,nnz,node_count,time
800,0.01,0.2,0,original,0.3849804240181464,0.14249853467813547,0.6298551152527728,0.3835598804128417,0.16190945328607428,0.5778769846528153,86,2439601.0,3600.0070881843567
800,0.01,0.2,0,opt,inf,-inf,,0.38355984959810935,0.38355984569104085,1.0186333387491844e-08,86,1.0,1.2443480491638184
800,0.01,0.2,1,original,0.3709661858401214,0.13907785133173936,0.6250929150947494,0.37052137139525815,0.15779376692146616,0.5741304575029823,80,2667459.0,3600.0115129947662
800,0.01,0.2,1,opt,0.3706178259000128,0.36928668180799257,0.0035916893333116525,0.3705213713952664,0.37049526510387826,7.045826072016714e-05,80,1.0,0.402205228805542
800,0.01,0.2,2,original,0.37913305406162956,0.14657292272547232,0.613399778375308,0.3774541759187619,0.16524663671156548,0.5622074221080259,82,2791522.0,3600.01015996933
800,0.01,0.2,2,opt,inf,-inf,,0.37745417509603796,0.3774539877105093,4.96445770143379e-07,84,1.0,0.3411130905151367
800,0.01,0.2,3,original,0.37511806007786686,0.14062464156094234,0.625118978457738,0.37369708678353275,0.16011938580644072,0.5715262669436028,78,2471794.0,3600.0089938640594
800,0.01,0.2,3,opt,1e+100,0.3736824677893617,1.0,0.3736970867839698,0.3736824677893617,3.9119905198874186e-05,78,1.0,13.117833852767944
800,0.01,0.2,4,original,0.375132954507342,0.14493210157596728,0.6136513739074057,0.37438377955895025,0.16529308002135992,0.558492944816983,76,2826834.0,3600.0063450336456
800,0.01,0.2,4,opt,0.37438377955910396,0.37233491438031024,0.005472633406304555,0.3743837795591039,0.37438377955910396,-1.4827338752931814e-16,76,84.0,0.3826899528503418
