,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,3,50,diabetes,original,13.938978924157016,6.06648750728438,0.564782503776455,13.938978924157016,13.938978924157016,0.0,23088.0,0.754080057144165
1,3,50,diabetes,opt,13.93897892415702,5.744195773809704,0.5879041208782736,13.93897892415702,13.93897892415702,0.0,12315.0,1.623837947845459
2,3,50,diabetes,opt_cut,14.070890844038484,5.761197281929874,0.5905591660267365,13.938978879840072,13.938965775797588,9.401006054291883e-07,5700.0,2.4469921588897705
3,3,60,diabetes,original,18.7990071774505,7.754565541178833,0.5875013255763596,18.7990071774505,18.79841414111017,3.1546152130732815e-05,578529.0,13.025931119918823
4,3,60,diabetes,opt,19.20692587621429,7.752854219953814,0.5963511147010313,18.799007177450505,18.799007177450505,0.0,92933.0,11.107096195220947
5,3,60,diabetes,opt_cut,528234.696564399,8.80250776974902,0.9999833359909391,18.799007177829758,18.799007177148344,3.6247341674044744e-11,34677.0,9.960458993911743
6,3,70,diabetes,original,22.81231592018474,8.725710494670878,0.6175000151146331,22.81231592018474,22.81231592018474,0.0,11333688.0,288.53748393058777
7,3,70,diabetes,opt,22.81231592018474,8.53194693177824,0.6259938288760493,22.81231592018474,22.81231592018474,0.0,83232.0,14.090144872665405
8,3,70,diabetes,opt_cut,733724.520343144,11.786465534283508,0.9999839361160661,22.812315537401357,22.812315537281027,5.274800451698482e-12,69892.0,18.694315195083618
9,3,80,diabetes,original,26.031781969164435,9.64526302489988,0.6294812611627958,26.031781969164435,23.52090142986301,0.09645442414490302,10659864.0,300.00757002830505
10,3,80,diabetes,opt,26.282319049591145,9.821166742746271,0.6263203896043165,26.03178196916445,26.03178196916445,0.0,486040.0,105.65945601463318
11,3,80,diabetes,opt_cut,33.88134318781249,13.258549988302143,0.6086769667068159,26.031781035743045,26.031779659677746,5.286097394380803e-08,114763.0,37.78102707862854
12,3,90,diabetes,original,28.750312456094065,10.53315762249344,0.6336332817746202,28.750312456094065,24.305971412183673,0.15458409541452986,9437079.0,300.0069189071655
13,3,90,diabetes,opt,28.750312456094065,10.994492273394819,0.6175870335258089,28.750312456094065,28.750312456094065,0.0,150897.0,34.769450187683105
14,3,90,diabetes,opt_cut,29.406163263959236,10.443633586913057,0.6448488198488316,28.750312346018692,28.75031234367766,8.14263243042764e-11,37358.0,32.6293740272522
15,3,100,diabetes,original,31.345309329945195,11.389549788181602,0.6366426099582052,31.345309329945195,25.270386212395856,0.1938064497499078,8399727.0,300.00623083114624
16,3,100,diabetes,opt,31.345309329945188,11.871252484389926,0.621274993351272,31.345309329945188,31.345309329945188,0.0,1029340.0,288.2169940471649
17,3,100,diabetes,opt_cut,56.806300430672295,14.896300477970506,0.7377702760955135,31.34530935186745,31.345307887082384,4.6730598455882126e-08,89058.0,39.51977300643921
18,3,120,diabetes,original,38.115533930827965,15.17507029590971,0.6018665165900754,38.115533930827965,29.017058878360793,0.23870779480563165,7037535.0,300.0063638687134
19,3,120,diabetes,opt,38.170374529622165,15.483739405263188,0.5943519130720866,38.115533930827965,35.42316364768249,0.0706370869166252,842045.0,300.0090010166168
20,3,120,diabetes,opt_cut,4998744.572313055,18.770446647866258,0.9999962449678361,38.115531537572785,24.05926882787784,0.36878044573086527,435701.0,300.0078761577606
21,3,150,diabetes,original,46.050356714487606,19.881341481516582,0.5682695444732171,46.050356714487606,32.7115837871162,0.2896562345884062,5451454.0,300.0039629936218
22,3,150,diabetes,opt,46.05035671448759,19.520052991577167,0.5761150535141003,46.05035671448759,35.908722850088274,0.2202292140162451,646313.0,300.0059130191803
23,3,150,diabetes,opt_cut,3304554.2648512176,23.281547363414226,0.9999929547087149,46.05035623118695,40.03794660555382,0.13056163117281844,303167.0,300.0378179550171
24,3,200,diabetes,original,58.98550987252799,26.695434794685365,0.5474238528686766,58.88236077547572,39.54236263592583,0.32845147315501194,4007312.0,300.0034489631653
25,3,200,diabetes,opt,58.88236077547569,26.38911322198942,0.5518333016127913,58.88236077547569,42.48505664734999,0.2784756574324568,304531.0,300.0569689273834
26,3,200,diabetes,opt_cut,2313149.9586779242,30.9858043435203,0.9999866044982396,58.88235973532918,47.300230893053985,0.19669946813164088,194415.0,300.01064705848694
