n,delta,tau,rep,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,nnz,node_count,time
100,0.01,0.05,0,original,0.11925720405780771,0.09811295890036231,0.17729952101842097,0.11925429513910002,0.11925429513909976,2.2110563652312624e-15,15,226.0,0.09432792663574219
100,0.01,0.05,0,opt,0.11925429513909995,0.11805269538127038,0.010075945326983913,0.11925429513909958,0.11925429513909995,-3.1420274663812792e-15,15,1.0,0.08307695388793945
100,0.01,0.1,0,original,0.17869876973909554,0.1443393481871138,0.19227564690091214,0.17825383703697673,0.17825383703697675,-1.5570815235731131e-16,9,169.0,0.08516478538513184
100,0.01,0.1,0,opt,inf,-inf,,0.17825383703697684,0.17825383703697695,-6.228326094292449e-16,9,1.0,0.04181504249572754
100,0.01,0.2,0,original,0.247604467545944,0.21824281291180328,0.118582895232666,0.2476044675459439,0.247604467545944,-4.483856998336069e-16,6,88.0,0.07352805137634277
100,0.01,0.2,0,opt,inf,-inf,,0.24760446754594412,0.24760446754594412,0.0,6,1.0,0.03572487831115723
100,0.1,0.05,0,original,0.24483155935292716,0.06448548958883615,0.7366128379884243,0.24315163512383464,0.18020340428944676,0.2588846700633084,25,7199466.0,600.0056200027466
100,0.1,0.05,0,opt,inf,-inf,,0.24315163512383475,0.24315163512383475,0.0,25,1.0,0.2382361888885498
100,0.1,0.1,0,original,0.35043138624595904,0.13383456293982113,0.6180862554192392,0.35043138624595904,0.2955631036456943,0.15657353979632987,18,7596583.0,600.0057330131531
100,0.1,0.1,0,opt,inf,-inf,,0.3504313862465765,0.35043138624657655,-1.584080462250551e-16,18,1.0,0.07396984100341797
100,0.1,0.2,0,original,0.4676992397685633,0.2388737071197421,0.48925786743218447,0.4676992397685633,0.4676873816720485,2.535410688436282e-05,9,2176702.0,126.65904903411865
100,0.1,0.2,0,opt,inf,-inf,,0.4676992397689217,0.4676992397689216,2.373796940900929e-16,9,1.0,0.059494972229003906
100,0.5,0.05,0,original,0.25978854200650414,0.06233150800801075,0.7600682942881669,0.25374823121671075,0.1775083778957645,0.30045471826692055,29,7072407.0,600.0030779838562
100,0.5,0.05,0,opt,1e+100,0.10941535773192108,1.0,0.25374823121671064,0.25374823121671064,0.0,29,57607.0,79.16961789131165
100,0.5,0.1,0,original,0.3591119014289627,0.12269818619376333,0.6583288225605224,0.3591119014289627,0.28665255928318284,0.20177371414718576,15,8082791.0,600.0063149929047
100,0.5,0.1,0,opt,0.35911190142913274,0.1741726308511419,0.5149906473219096,0.35911190142913274,0.35911190142913274,0.0,15,23479.0,14.993897199630737
100,0.5,0.2,0,original,0.43673907518607274,0.2315827932527867,0.46974565270093865,0.43673907518607274,0.43673907518607274,0.0,3,687866.0,50.717206954956055
100,0.5,0.2,0,opt,0.4367390751861179,0.2922625231170618,0.33080747814352746,0.43673907518611776,0.4367390751861179,-2.542073946903037e-16,3,2012.0,1.9069411754608154
500,0.01,0.05,0,original,0.322305377565901,0.12331538974049504,0.6173958043399972,0.31919070945547623,0.15419352443916925,0.5169235197909867,52,1684828.0,600.0087540149689
500,0.01,0.05,0,opt,0.3191907045572382,0.317584686465179,0.005031531523723256,0.31919070455723825,0.3191907045572382,1.7391217989339472e-16,55,57.0,0.29025793075561523
500,0.01,0.1,0,original,0.4069479288257969,0.2193620969968052,0.46095782418711356,0.40694792882579683,0.27160369039680937,0.33258367678515594,28,2313945.0,600.0033729076385
500,0.01,0.1,0,opt,inf,-inf,,0.4069479288259008,0.4069479288259015,-1.6369018431841614e-15,28,1.0,0.14298105239868164
500,0.01,0.2,0,original,0.46876921901009877,0.35189394961291953,0.24932368563786048,0.46876921901009877,0.4260442246902107,0.09114291763889823,7,4691181.0,600.0039050579071
500,0.01,0.2,0,opt,inf,-inf,,0.46876921901009877,0.46876921901009877,0.0,7,0.0,0.07759690284729004
500,0.1,0.05,0,original,0.3718830981597236,0.1352587273447945,0.6362869729381975,0.3694272655891144,0.1599284095746981,0.5670909419215034,67,286633.0,600.012601852417
500,0.1,0.05,0,opt,0.369427265590288,0.1482869551683821,0.5986031108682724,0.36942720917055655,0.36942720917053495,5.845221275780443e-14,67,1859.0,28.318201065063477
500,0.1,0.1,0,original,0.465371143561624,0.2557179970435129,0.45050740558078683,0.465371143561624,0.2943343932454524,0.36752762323674903,25,643785.0,600.0068390369415
500,0.1,0.1,0,opt,inf,-inf,,0.46537114356202613,0.465371143562027,-1.9085378025415663e-15,25,1.0,0.41285109519958496
500,0.1,0.2,0,original,0.5001271595721406,0.4193340253903296,0.1615451843305803,0.5001271595721406,0.4709225897116653,0.05839428893535768,1,1669161.0,600.0059649944305
500,0.1,0.2,0,opt,inf,-inf,,0.5001271595721406,0.5001271595721406,0.0,1,0.0,0.18479299545288086
500,0.5,0.05,0,original,0.3872377349168674,0.12168706315981602,0.6857561849287752,0.38608982792918073,0.14241323357906144,0.6311396382989302,71,158056.0,600.0198321342468
500,0.5,0.05,0,opt,1e+100,0.1295910969429232,1.0,0.3860898279291806,0.16870847773646228,0.5630330935126112,71,29483.0,600.0239050388336
500,0.5,0.1,0,original,0.4733268950677962,0.2355704412051781,0.5023091997097766,0.4733268950677962,0.27016976169221074,0.4292110494724509,18,289822.0,600.0136218070984
500,0.5,0.1,0,opt,0.4733268950682579,0.2450442633028329,0.4822938103538457,0.47332689506825787,0.47331762887834133,1.957672385212434e-05,18,1620.0,36.6270911693573
500,0.5,0.2,0,original,0.4940151159084264,0.3974799199121741,0.1954093971775282,0.4940151159084264,0.44718405599942385,0.09479681572675487,2,499186.0,600.0093789100647
500,0.5,0.2,0,opt,inf,-inf,,0.494015115908427,0.49401511590842695,1.123673131523118e-16,2,1.0,0.5981149673461914
1000,0.01,0.05,0,original,0.412550123494427,0.1464305877947389,0.6450598861674636,0.4114889460836603,0.15879543601325088,0.6140954999530752,86,235231.0,600.0204300880432
1000,0.01,0.1,0,original,0.4764163124205213,0.27013597558354696,0.43298336236416607,0.4764163124205213,0.29614490052090175,0.37839051098757986,23,622017.0,600.0109128952026
1000,0.01,0.1,0,opt,inf,-inf,,0.4764163124205267,0.4764163124205259,1.631254213964915e-15,23,1.0,0.3337211608886719
1000,0.01,0.2,0,original,0.5044294013114679,0.4310119938163689,0.14554545651823778,0.5044294013114679,0.4724655120262709,0.06336642789277135,2,1982940.0,600.0045850276947
1000,0.01,0.2,0,opt,inf,-inf,,0.5044294013114679,0.5044294013114677,2.200948282829438e-16,2,0.0,0.15033912658691406
1000,0.1,0.05,0,original,0.43167365118171314,0.1660892946924175,0.615243380647057,0.43167365118171314,0.1675960456308003,0.6117528944099239,80,35514.0,600.0582308769226
1000,0.1,0.05,0,opt,0.4316736511829033,0.17565991992535795,0.5930724067961944,0.4316736511829033,0.19600573641536664,0.5459400038008863,80,7876.0,600.0578548908234
1000,0.1,0.1,0,original,0.4893219083628478,0.3116737532960834,0.36304966532386007,0.4893219083628478,0.3273240823264771,0.33106595733343736,14,145036.0,600.0254299640656
1000,0.1,0.1,0,opt,inf,-inf,,0.4893219083628939,0.4893219083628942,-5.672252793358407e-16,14,1.0,1.2987921237945557
1000,0.1,0.2,0,original,0.4974398552277618,0.471083506482375,0.052983990865225414,0.4974398552277618,0.4974185235158072,4.288299727180602e-05,0,87002.0,138.11460089683533
1000,0.1,0.2,0,opt,inf,-inf,,0.49743985522776174,0.4974398552277616,3.347810834689214e-16,0,0.0,0.5171809196472168
1000,0.5,0.05,0,original,0.4363133518602783,0.16931501967131668,0.6119416952302279,0.4363121564399502,0.17164428600177048,0.6066021001975133,77,16277.0,600.0234220027924
1000,0.5,0.05,0,opt,0.4363121564399516,0.1725833004770927,0.6044499381239568,0.4363121564399516,0.18125592572738106,0.5845728269266621,77,2615.0,600.145238161087
1000,0.5,0.1,0,original,0.49484910343857663,0.3219187739095752,0.34946073121554416,0.49484910343857663,0.33440870213613916,0.3242208588185352,8,47875.0,600.0120351314545
1000,0.5,0.1,0,opt,0.494849103438579,0.3236197005847389,0.34602346788952654,0.4948491034385766,0.4948473841535583,3.4743621971849955e-06,8,1886.0,253.78247213363647
1000,0.5,0.2,0,original,0.5010198162796536,0.4836065227123713,0.03475569828072982,0.5010198162796536,0.5010198162796536,0.0,0,13430.0,132.12441301345825
1000,0.5,0.2,0,opt,inf,-inf,,0.5010198162796536,0.5010198162796533,6.647779121008647e-16,0,0.0,1.723628044128418
