,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
26,2,200,autompg,opt,72.3137813570859,53.67090169051249,0.2578053493636954,72.3137813570859,72.3137813570859,0.0,1374.0,4.497992992401123
27,3,50,autompg,original,9.048064400492706,4.837057685480424,0.4654041492877719,9.048064400492706,9.048064400492706,0.0,165.0,0.2011260986328125
28,3,50,autompg,opt,9.04806440049272,5.442535796839859,0.39848617826554356,9.04806440049272,9.04802031189304,4.8727106404243826e-06,89.0,0.16192102432250977
29,3,50,autompg,opt,9.04806440049272,5.085524210169353,0.4379434114226224,9.04806440049272,9.04806440049272,0.0,87.0,0.15349984169006348
30,3,60,autompg,original,10.50262184474414,4.837978606205795,0.5393551555293902,10.50262184474414,10.50262184474414,0.0,1760.0,0.1540379524230957
31,3,60,autompg,opt,10.502621844744137,5.262846707400192,0.49890162806976657,10.502621844744137,10.502621844744137,0.0,1392.0,0.24807405471801758
32,3,60,autompg,opt,10.502621844744137,6.324342021680944,0.3978320732507516,10.502621844744137,10.502621844744137,0.0,989.0,0.2732968330383301
33,3,70,autompg,original,12.295045365937767,5.264428541245806,0.5718252040101945,12.295045365937767,12.295045365937767,0.0,4376.0,0.28544092178344727
34,3,70,autompg,opt,12.295045365937767,7.416316026649025,0.3968045008442823,12.295045365937767,12.295045365937767,0.0,1823.0,0.3893580436706543
35,3,70,autompg,opt,12.29504536593777,7.297210454392558,0.4064917828925812,12.29504536593777,12.29504536593777,0.0,1171.0,0.4062988758087158
36,3,80,autompg,original,16.615700969475675,6.899985539725415,0.5847309991675211,16.615700969475675,16.615700969475675,0.0,41269.0,1.744732141494751
37,3,80,autompg,opt,16.725340934579872,8.784054268320132,0.4748056674791616,16.615700969475668,16.615700969475668,0.0,8072.0,1.3299839496612549
38,3,80,autompg,opt,16.813417110696932,9.595048731243491,0.42932191189505514,16.615700969475682,16.615700969475682,0.0,2402.0,0.7665839195251465
39,3,90,autompg,original,18.84914608780193,7.921447466293139,0.5797450224326376,18.84914608780193,18.84914608780193,0.0,116639.0,4.486982107162476
40,3,90,autompg,opt,18.872782221818614,8.519985067257748,0.5485570189323815,18.849146087801934,18.849146087801934,0.0,11994.0,4.426743030548096
41,3,90,autompg,opt,18.872782221818618,10.965628123043457,0.41897129982424036,18.849146087801927,18.849146087801927,0.0,3765.0,1.2097229957580566
42,3,100,autompg,original,19.462795217658595,8.411584517800467,0.5678121038765985,19.462795217658595,19.462795217658595,0.0,128209.0,5.322026014328003
43,3,100,autompg,opt,19.485357935665725,8.659254735905531,0.5556019671542316,19.462795217658567,19.462795217658567,0.0,12569.0,4.893688917160034
44,3,100,autompg,opt,19.46279521765856,10.674526315805203,0.45154197038870225,19.46279521765856,19.46279521765856,0.0,8167.0,2.4103009700775146
45,3,120,autompg,original,26.381988588861418,10.61879705089547,0.5974982319801787,26.381988588861418,26.381583213756002,1.5365600817027846e-05,4033743.0,178.54543113708496
46,3,120,autompg,opt,26.448864082159403,11.631776250852818,0.5602164155435764,26.381988588861432,26.381988588861432,0.0,31225.0,14.886488914489746
47,3,120,autompg,opt,26.730623239601577,11.631776250852818,0.5648520370591184,26.381988588861397,26.381988588861397,0.0,6576.0,5.6916399002075195
48,3,150,autompg,original,38.05380479777608,15.92968179163551,0.5813905632751218,38.05380479777608,30.73343002678331,0.19236906295952264,5164011.0,300.00442719459534
49,3,150,autompg,opt,38.05380479777608,16.778124348382367,0.5590946966395617,38.05380479777608,38.05380479777608,0.0,20737.0,14.042392015457153
50,3,150,autompg,opt,38.05380479777609,18.083565993667765,0.5247895423396771,38.05380479777609,38.05380479777609,0.0,8855.0,10.04228687286377
51,3,200,autompg,original,58.52794227008117,24.03981807332005,0.589259127505514,58.5204506144671,38.06393487890732,0.34956182874132957,3793786.0,300.0052180290222
52,3,200,autompg,opt,58.52045061446708,25.332557688601014,0.5671161547355131,58.52045061446708,58.52045061446708,0.0,148407.0,103.19203996658325
53,3,200,autompg,opt,58.52045061446706,25.939516125418002,0.556744422624022,58.52045061446706,58.52045061446706,0.0,37327.0,26.30529499053955
