n,delta,tau,rep,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,nnz,node_count,time
100,0.01,0.05,1,original,0.18647513871538376,0.12107438759873546,0.3507210214036586,0.17158837612206734,0.17158837612206748,-8.087836787931281e-16,24,5142.0,0.1693098545074463
100,0.01,0.05,1,opt,0.17179831191798006,0.17000868932973784,0.010416997514484456,0.1715883761220678,0.17158837612206776,1.617567357586252e-16,24,1.0,0.07491397857666016
100,0.01,0.1,1,original,0.2748050420828926,0.20748642860384897,0.24496862564383928,0.2727191609192774,0.27271916091927734,2.0354694200488783e-16,16,1646.0,0.11450314521789551
100,0.01,0.1,1,opt,inf,-inf,,0.2727191609197891,0.2727191552627046,2.0743260020516702e-08,16,1.0,0.04068708419799805
100,0.01,0.2,1,original,0.4023771932842547,0.3288776128118357,0.18266338574635882,0.4023771932842548,0.4023771932842547,2.759159920480016e-16,10,476.0,0.08133602142333984
100,0.01,0.2,1,opt,inf,-inf,,0.4023771932845166,0.40237719328451677,-4.1387398807173313e-16,10,1.0,0.031907081604003906
100,0.1,0.05,1,original,0.23721923132118067,0.06640051428003042,0.7200879797551992,0.23181994012376317,0.18010680945222451,0.22307455796913,29,10882179.0,600.0020728111267
100,0.1,0.05,1,opt,1e+100,0.10185111124560964,1.0,0.23181994012376328,0.23181994012376322,2.3945805180357526e-16,29,1708.0,2.3863730430603027
100,0.1,0.1,1,original,0.34091302528496126,0.13404887004908492,0.6067945191092755,0.34091302528496126,0.29067028501205283,0.1473770039467154,16,9853156.0,600.0018179416656
100,0.1,0.1,1,opt,inf,-inf,,0.34091302528509815,0.3409130252850982,-1.6283083107439224e-16,16,1.0,0.05102205276489258
100,0.1,0.2,1,original,0.42369016815856586,0.24739659445376475,0.41609078273164773,0.42369016815856586,0.42369016815856586,0.0,6,141781.0,7.917754888534546
100,0.1,0.2,1,opt,inf,-inf,,0.4236901681585839,0.4236901681585839,0.0,6,1.0,0.03279399871826172
100,0.5,0.05,1,original,0.26131259072650415,0.07516952112871604,0.7123386939767085,0.2557710603612923,0.18902103389161842,0.2609756802641604,34,9243548.0,600.0021731853485
100,0.5,0.05,1,opt,1e+100,0.12400633947204061,1.0,0.25577106036129227,0.2557710603612918,1.7362762199240189e-15,34,1978.0,2.6906421184539795
100,0.5,0.1,1,original,0.3710631078454589,0.14124948372619867,0.6193383800767751,0.3710631078454589,0.30301857606765775,0.18337724861114582,16,10282450.0,600.0030438899994
100,0.5,0.1,1,opt,0.37106310784545893,0.2321224766059099,0.3744393562763326,0.3710631078454589,0.3710629242318115,4.948313198359743e-07,16,2143.0,1.5851881504058838
100,0.5,0.2,1,original,0.454719454930214,0.26982277226155993,0.40661704852067576,0.454719454930214,0.454719454930214,0.0,5,512581.0,30.545817852020264
100,0.5,0.2,1,opt,inf,-inf,,0.4547194549302511,0.4547194549302511,0.0,5,1.0,0.06377100944519043
500,0.01,0.05,1,original,0.3363766704856803,0.1270632828377339,0.6222589317675554,0.335613465914922,0.1567385051639895,0.5329790932652188,54,1953848.0,600.0064330101013
500,0.01,0.05,1,opt,0.33565501099208,0.3309361043473221,0.014058799929160678,0.3356134472455143,0.3356134472455143,0.0,55,533.0,0.3466050624847412
500,0.01,0.1,1,original,0.4211364273952799,0.2118843862908629,0.4968747120704722,0.4211364273952799,0.2632676415687619,0.37486376280231365,23,2519797.0,600.0042870044708
500,0.01,0.1,1,opt,inf,-inf,,0.42113642739545565,0.4211364273954569,-3.0316932833740117e-15,23,1.0,0.1578359603881836
500,0.01,0.2,1,original,0.47649470388073306,0.3432431767610354,0.27964954496755673,0.47649470388073306,0.4218231222648402,0.11473701841936357,7,4886975.0,600.004725933075
500,0.01,0.2,1,opt,inf,-inf,,0.47649470388078785,0.4764947038807879,-1.1649898892715903e-16,7,1.0,0.08351588249206543
500,0.1,0.05,1,original,0.3853716417382485,0.12956738572369778,0.6637858843497821,0.3831866106402997,0.1539785924525593,0.5981629102455769,69,319590.0,600.0156700611115
500,0.1,0.05,1,opt,1e+100,0.14893008585849676,1.0,0.3831865953836469,0.18004857484087997,0.5301282012210915,69,11222.0,600.0176649093628
500,0.1,0.1,1,original,0.4652394455626324,0.2425867110394235,0.478576648319117,0.4652394455626324,0.28140775436281157,0.3951335015832674,13,721796.0,600.0091571807861
500,0.1,0.1,1,opt,inf,-inf,,0.4652394455627562,0.4652394455627559,5.965868947774971e-16,13,1.0,3.5602800846099854
500,0.1,0.2,1,original,0.4937758640644557,0.3936087253480486,0.2028595279888603,0.4937758640644557,0.45163554609257556,0.08534300892110702,4,2077058.0,600.0038199424744
500,0.1,0.2,1,opt,inf,-inf,,0.4937758640644557,0.49377586406445567,1.1242175908381703e-16,4,0.0,0.18364906311035156
500,0.5,0.05,1,original,0.39511841053107144,0.13330256952423336,0.6626262761457665,0.39309290166904304,0.15622275491519608,0.6025805750958974,74,196555.0,600.0220770835876
500,0.5,0.05,1,opt,0.39326433316252857,0.14252121404193058,0.6375943556950299,0.39309290166904287,0.18256630299072948,0.5355644881513588,74,30110.0,600.0217430591583
500,0.5,0.1,1,original,0.47020140847991165,0.25453693014019896,0.4586640415155764,0.47020140847991165,0.2910165754876482,0.38108102136814154,17,328919.0,600.0122921466827
500,0.5,0.1,1,opt,0.47020140848021996,0.2797709574099504,0.4049976193941589,0.4702014084802196,0.4701960212915022,1.1457193917837943e-05,17,2293.0,27.01296091079712
500,0.5,0.2,1,original,0.499658752634812,0.42444237304459365,0.15053549886514672,0.499658752634812,0.47353286750548595,0.05228745617195425,1,632268.0,600.0109419822693
500,0.5,0.2,1,opt,inf,-inf,,0.49965875263481196,0.49965875263481196,0.0,1,0.0,0.43616509437561035
1000,0.01,0.05,1,original,0.40769012243755576,0.15064710401912243,0.630486254809383,0.40683785672650175,0.16307340030712442,0.5991685689742705,79,309230.0,600.008171081543
1000,0.01,0.05,1,opt,0.4072876670319373,0.209928637174312,0.48456912848811956,0.40683785470497535,0.40683785470497474,1.5008993299963161e-15,79,2633.0,130.5188591480255
1000,0.01,0.1,1,original,0.4760528123261968,0.26288130715413355,0.44778961420355123,0.4760528123261968,0.28742158140940355,0.3962401356165941,18,720973.0,600.0113599300385
1000,0.01,0.1,1,opt,inf,-inf,,0.47605281232561225,0.47605281232561225,0.0,18,0.0,0.3795919418334961
1000,0.01,0.2,1,original,0.4934038541354356,0.4071183116459886,0.1748781282639966,0.4934038541354356,0.4465798040574945,0.09490004929124096,3,1896373.0,600.0043640136719
1000,0.01,0.2,1,opt,inf,-inf,,0.49340385413485105,0.493403854134851,1.125065213132409e-16,3,0.0,0.16142702102661133
1000,0.1,0.05,1,original,0.4335053329155314,0.17539710797641297,0.5953980385967037,0.4335011712698403,0.1798641551033456,0.5850895752450319,90,39013.0,600.0499429702759
1000,0.1,0.05,1,opt,0.4335011712703056,0.18718197420310262,0.5682088386183689,0.43350114199934914,0.2144384227209933,0.5053336613325109,90,3663.0,600.0549340248108
1000,0.1,0.1,1,original,0.4943490962863564,0.32821306185797017,0.3360702703341251,0.4943490962863564,0.3447451029433092,0.302628232694063,13,218175.0,600.0135838985443
1000,0.1,0.1,1,opt,inf,-inf,,0.49434909628639906,0.49434909628639917,-2.245827964418799e-16,13,1.0,0.943809986114502
1000,0.1,0.2,1,original,0.5028625173156582,0.4855208981185841,0.03448580596073415,0.5028625173156582,0.5028625173156582,0.0,0,12340.0,19.892024040222168
1000,0.1,0.2,1,opt,inf,-inf,,0.5028625173156582,0.5028625173156579,6.623418845482836e-16,0,0.0,0.4152228832244873
1000,0.5,0.05,1,original,0.43897115670578135,0.18622632964880442,0.575766364591417,0.43897115670578135,0.1879899776466364,0.5717486792130265,73,20421.0,600.0676891803741
1000,0.5,0.05,1,opt,0.43897115670578135,0.19027845232918328,0.5665354103055189,0.43897115670578135,0.20264879162246113,0.5383551093807157,73,3543.0,600.0620059967041
1000,0.5,0.1,1,original,0.49378142424530186,0.34577736074538595,0.29973598890668296,0.49378142424530186,0.3589841458374904,0.272989771970131,13,79088.0,600.045184135437
1000,0.5,0.1,1,opt,inf,-inf,,0.49378142424530186,0.4937814242453021,-4.496819726752691e-16,13,1.0,32.32204794883728
1000,0.5,0.2,1,original,0.49891750424124315,0.4929270306355482,0.012006942139272673,0.49891750424124315,0.4988785334820563,7.811062721906005e-05,0,130.0,4.7646379470825195
1000,0.5,0.2,1,opt,inf,-inf,,0.4989175042412431,0.4989175042412431,0.0,0,0.0,0.38213586807250977
