,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,3,50,autompg,original,9.048064400492706,4.837057685480424,0.4654041492877719,9.048064400492706,9.048064400492706,0.0,165.0,0.11420512199401855
1,3,50,autompg,no_cut,9.048069810131908,5.012402614098043,0.44602520545484503,9.04806454643395,9.047725748776976,3.744421309504794e-05,680.0,0.25626492500305176
2,3,50,autompg,cut,9.048065030229553,6.222652416099038,0.3122670543028616,9.048062826451911,9.047966442773008,1.0652410438750541e-05,766.0,0.16544795036315918
3,3,60,autompg,original,10.50262184474414,4.837978606205795,0.5393551555293902,10.50262184474414,10.50262184474414,0.0,1760.0,0.20759201049804688
4,3,60,autompg,no_cut,10.502617449193963,4.58478707640122,0.5634624322384431,10.502616594331638,10.50252086991581,9.114339742752905e-06,4511.0,0.6710479259490967
5,3,60,autompg,cut,80.56904869536879,80.0033555423224,0.007021221699976621,80.00687922492612,80.00337758835819,4.376669358753879e-05,141.0,0.05365896224975586
6,3,70,autompg,original,12.295045365937767,5.264428541245806,0.5718252040101945,12.295045365937767,12.295045365937767,0.0,4376.0,0.3381688594818115
7,3,70,autompg,no_cut,12.29504884110818,5.244470855435626,0.573448554518883,12.295041252542351,12.294324014966065,5.833551604695126e-05,9286.0,0.9651210308074951
8,3,70,autompg,cut,12.295046854222619,5.303864582090544,0.5686177820242319,12.295039927701886,12.293879604638867,9.437326514119662e-05,10161.0,0.9985179901123047
9,3,80,autompg,original,16.615700969475675,6.899985539725415,0.5847309991675211,16.615700969475675,16.615700969475675,0.0,41269.0,2.1986491680145264
10,3,80,autompg,no_cut,16.6928915200426,6.629691353131278,0.60284344116349,16.615694830802177,16.615694833874223,-1.8488818916068136e-10,101969.0,8.575658082962036
11,3,80,autompg,cut,17.016467005641257,8.881746647236731,0.47804990047039275,16.615691710713417,16.615691713785267,-1.848764639560877e-10,203387.0,10.691038131713867
12,3,90,autompg,original,18.84914608780193,7.921447466293139,0.5797450224326376,18.84914608780193,18.84914608780193,0.0,116639.0,4.455181121826172
13,3,90,autompg,no_cut,18.881168876331472,7.836437972075679,0.5849601249052403,18.849139511343264,18.848322547125825,4.3342255329325065e-05,220871.0,10.800132036209106
14,3,90,autompg,cut,18.855399628089856,9.639953839081748,0.48874306409710805,18.849140662508674,18.849089076091403,2.736804727327245e-06,262312.0,12.584672927856445
