n,delta,tau,rep,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,nnz,node_count,time
300,0.01,0.2,0,original,0.32665549454258525,0.1392933873888411,0.573577087433067,0.3252769184900577,0.19493414411704682,0.40071325988350104,39,25565329.0,3600.401146888733
300,0.01,0.2,0,opt,0.32527690987312374,0.3193481900868125,0.018226685037753827,0.325276875144987,0.32527687514498693,1.7065815455376166e-16,40,173.0,0.22138500213623047
300,0.01,0.2,1,original,0.3379851261421463,0.12505674327958757,0.6299933529412401,0.33497149858617736,0.1833715810297523,0.4525755719405581,45,20929783.0,3600.0060579776764
300,0.01,0.2,1,opt,0.33497149858622116,0.3224214390773292,0.037466051774138094,0.33497149419673167,0.33497149417011673,7.945432056525337e-11,45,426.0,0.24931907653808594
300,0.01,0.2,2,original,0.2798781089248432,0.1000862513805059,0.6423934270351153,0.2798781089248431,0.16372412572651393,0.4150163213712456,38,25960492.0,3600.007246017456
300,0.01,0.2,2,opt,inf,-inf,,0.27987806054404557,0.27987736516170714,2.484590385834323e-06,39,1.0,0.1328279972076416
300,0.01,0.2,3,original,0.340839872301234,0.14761834675988272,0.5668982453161532,0.34048812798257944,0.20533663508151656,0.39693452368470744,44,24054426.0,3600.006145954132
300,0.01,0.2,3,opt,0.3404881279826575,0.33745308340600294,0.00891380440967719,0.34048812798265743,0.3404881279826574,1.6303402870506328e-16,44,1.0,0.14404082298278809
300,0.01,0.2,4,original,0.331331932990526,0.12762074709731497,0.6148250911240598,0.3313319329905259,0.18421100681665717,0.4440288168000864,41,25271034.0,3600.1645760536194
300,0.01,0.2,4,opt,0.33133188979624423,0.32926092431543624,0.006250426066991454,0.33133185574006185,0.33133185574006185,0.0,43,33.0,0.17664384841918945
