,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time,find_time
0,2,50,diabetes,original,18.525737318456294,7.1618394432714805,0.613411368186869,18.525737318456294,18.525737318456294,0.0,178489.0,2.4175589084625244,0.0
1,2,50,diabetes,opt,18.525737318456294,8.417017529346573,0.5456581627679074,18.525737318456294,18.525737318456294,0.0,3079.0,0.24707698822021484,0.0
2,2,50,diabetes,opt_feasibility,18.525737318456294,8.417017529346573,0.5456581627679074,18.525737318456294,18.525737318456294,0.0,1675.0,0.21539902687072754,3.395763635635376
3,2,60,diabetes,original,22.068208193203677,8.623957192760992,0.6092135293785699,22.068208193203677,22.068208193203677,0.0,2192584.0,28.44897198677063,0.0
4,2,60,diabetes,opt,22.068208193203677,9.075153840100137,0.588767979681513,22.068208193203677,22.068208193203677,0.0,2552.0,0.3637399673461914,0.0
5,2,60,diabetes,opt_feasibility,22.068208193203677,9.772949027205309,0.557148050188548,22.068208193203677,22.068208193203677,0.0,3490.0,0.37656617164611816,4.9337615966796875
6,2,70,diabetes,original,25.148780192118757,9.122813366894956,0.6372462880027117,25.147268037704414,25.147268037704414,0.0,12592096.0,205.72301697731018,0.0
7,2,70,diabetes,opt,25.14726803770441,10.109002126606116,0.5980079382201978,25.14726803770441,25.14726803770441,0.0,3194.0,0.44085192680358887,0.0
8,2,70,diabetes,opt_feasibility,25.14726803770441,10.109002126606116,0.5980079382201978,25.14726803770441,25.14726803770441,0.0,4263.0,0.4788370132446289,6.7248451709747314
9,2,80,diabetes,original,30.099885869106494,10.123150819433349,0.6636814218015554,30.079614779862922,26.335114254905104,0.12448631913546342,16440825.0,300.0170691013336,0.0
10,2,80,diabetes,opt,30.079614779862922,11.455740483515793,0.619152686383971,30.079614779862922,30.079614779862922,0.0,2874.0,0.5807042121887207,0.0
11,2,80,diabetes,opt_feasibility,30.079614779862922,11.455740483515793,0.619152686383971,30.079614779862922,30.079614779862922,0.0,2602.0,0.4988110065460205,10.648257493972778
12,2,90,diabetes,original,33.39565007812715,11.179938055301225,0.6652277159107123,33.39146331368022,27.364386951951186,0.1804975213308423,14961337.0,300.0093228816986,0.0
13,2,90,diabetes,opt,33.39146331368022,12.453255899788232,0.6270527055732167,33.39146331368022,33.39146331368022,0.0,9410.0,1.2717528343200684,0.0
