,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,2,100,diabetes,original,36.47675372230879,12.572377396413668,0.655331790429461,36.47675372230879,28.584474047913808,0.21636463964083927,10471796.0,300.006826877594
1,2,100,diabetes,no_cut,41.10795479140579,-104.84311372656595,3.550433711883057,36.476745348297,23.550358463200233,0.35437336203297715,198735.0,300.00217294692993
2,2,100,diabetes,cut,47.573621679236844,36.46974466803661,0.23340407182088552,36.47675504570265,36.470007883440026,0.00018497155939922508,175464.0,300.01525807380676
3,2,120,diabetes,original,46.80938238230787,16.13718888578574,0.6552573850689178,46.80938238230787,31.80537862668326,0.3205341107276719,5807650.0,300.51472306251526
4,2,120,diabetes,no_cut,52.34319119943648,-113.30096609551906,3.164578878345859,46.809381042001604,26.794520355554887,0.42758225468710165,134102.0,300.0066821575165
5,2,120,diabetes,cut,54.02964943165048,46.808713511558324,0.13364765450175486,46.80938250943483,46.80874549366216,1.3608719844713752e-05,62684.0,86.66551685333252
6,2,150,diabetes,original,59.39876797098508,21.411375627213502,0.6395316542984113,59.3916059493381,36.8424142528449,0.3796696744608656,6022087.0,300.0100200176239
7,2,150,diabetes,no_cut,69.79369744257755,-158.42796624496137,3.269946600483622,59.39876798693804,31.15453105628461,0.47550206658940164,89543.0,300.00341415405273
8,2,150,diabetes,cut,73.41654586784962,59.37686558098433,0.1912331902965965,60.63708899055326,59.3796926858595,0.020736422635487136,160106.0,300.02219891548157
9,2,200,diabetes,original,78.20528109713308,28.219777834926433,0.6391576446112801,78.20528109713308,43.75397851904287,0.44052399140795573,4615005.0,300.0066919326782
10,2,200,diabetes,no_cut,97.22383103352196,-233.28377347876076,3.399450535932147,78.20527105589404,37.611010918052415,0.51907319787727,57688.0,300.0075190067291
11,2,200,diabetes,cut,97.33195554791529,78.20393501187525,0.1965235407874196,80.17219182047573,78.20405003627047,0.024548933233762494,143976.0,300.0118520259857
