,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,2,50,diabetes,original,18.525737318456294,7.1618394432714805,0.613411368186869,18.525737318456294,18.525737318456294,0.0,175326.0,3.9218859672546387
1,2,50,diabetes,opt,18.525737318456294,8.417017529346573,0.5456581627679074,18.525737318456294,18.525737318456294,0.0,3953.0,0.40567493438720703
2,2,50,diabetes,opt,18.525737318456294,11.899006146818852,0.3577040447958609,18.525737318456294,18.525737318456294,0.0,1091.0,0.39476799964904785
3,2,60,diabetes,original,22.068208193203677,8.623957192760992,0.6092135293785699,22.068208193203677,22.068124222941645,3.8050330727988746e-06,2200400.0,54.321622133255005
4,2,60,diabetes,opt,22.068208193203677,9.075153840100137,0.588767979681513,22.068208193203677,22.068208193203677,0.0,3261.0,0.4724740982055664
5,2,60,diabetes,opt,22.068208193203674,12.643238693907277,0.42708358634204824,22.068208193203674,22.068208193203674,0.0,1389.0,0.5836019515991211
6,2,70,diabetes,original,25.148780192118757,9.122813366894956,0.6372462880027117,25.147268037704414,24.492344738912923,0.02604351684682152,10597291.0,300.0046179294586
7,2,70,diabetes,opt,25.14726803770441,10.109002126606116,0.5980079382201978,25.14726803770441,25.14726803770441,0.0,3459.0,0.7574448585510254
8,2,70,diabetes,opt,25.14726803770441,14.338371737450355,0.4298238792399953,25.14726803770441,25.14726803770441,0.0,2235.0,1.1039478778839111
9,2,80,diabetes,original,30.099885869106494,10.123150819433349,0.6636814218015554,30.079614779862922,25.904110955992834,0.13881506975499625,10766329.0,300.0028929710388
10,2,80,diabetes,opt,30.079614779862922,11.455740483515793,0.619152686383971,30.079614779862922,30.079614779862922,0.0,3410.0,0.7906479835510254
11,2,80,diabetes,opt,30.079614779862915,16.60081710750497,0.44810406552750986,30.079614779862915,30.079614779862915,0.0,2106.0,1.05131196975708
12,2,90,diabetes,original,33.39565007812715,11.179938055301225,0.6652277159107123,33.39146331368022,26.79309956975234,0.19760630679592237,8523973.0,300.0026421546936
13,2,90,diabetes,opt,33.39146331368022,12.453255899788232,0.6270527055732167,33.39146331368022,33.39146331368022,0.0,11158.0,1.9989478588104248
14,2,90,diabetes,opt,33.39146331368022,17.744786421471392,0.46858314489615394,33.39146331368022,33.39146331368022,0.0,2355.0,1.154237985610962
15,2,100,diabetes,original,36.47675372230879,12.572377396413668,0.655331790429461,36.47675372230879,28.314107209766462,0.22377667088149195,8087424.0,300.00736808776855
16,2,100,diabetes,opt,36.47675372230879,14.038794880141502,0.6151303653001466,36.47675372230879,36.47675372230879,0.0,5681.0,2.8656702041625977
17,2,100,diabetes,opt,36.4767537223088,19.756815275118267,0.45837243561958735,36.4767537223088,36.4767537223088,0.0,1931.0,1.3918890953063965
18,2,120,diabetes,original,46.80938238230787,16.13718888578574,0.6552573850689178,46.80938238230787,31.992580431204644,0.3165348739295351,6863576.0,300.00358295440674
19,2,120,diabetes,opt,46.80938238230785,18.63837362551424,0.6018239789346413,46.80938238230785,46.80938238230785,0.0,5164.0,2.9455790519714355
20,2,120,diabetes,opt,46.809382382307845,23.64660718818506,0.4948318908577915,46.809382382307845,46.809382382307845,0.0,4778.0,2.5568649768829346
21,2,150,diabetes,original,59.39876797098508,21.411375627213502,0.6395316542984113,59.3916059493381,36.6893720507744,0.3822465066516139,5283204.0,300.00373697280884
22,2,150,diabetes,opt,59.39160594933811,23.029947436109335,0.6122356506784106,59.39160594933811,59.39160594933811,0.0,5981.0,3.937417984008789
23,2,150,diabetes,opt,59.39160594933812,31.02601869999597,0.4776026308084412,59.39160594933812,59.39160594933812,0.0,6076.0,3.449334144592285
24,2,200,diabetes,original,78.20528109713308,28.219777834926433,0.6391576446112801,78.20528109713308,43.55265029374392,0.44309834728871633,3976463.0,300.00681591033936
25,2,200,diabetes,opt,78.20528109713308,30.624553672321802,0.6084081120521097,78.20528109713308,78.20528109713308,0.0,7793.0,8.196334838867188
26,2,200,diabetes,opt,78.2052810971331,38.25265340586218,0.5108686668058728,78.2052810971331,78.2052810971331,0.0,6851.0,6.3516621589660645
27,3,50,diabetes,original,13.938978924157016,6.06648750728438,0.564782503776455,13.938978924157016,13.938978924157016,0.0,23088.0,1.005573034286499
28,3,50,diabetes,opt,13.93897892415702,5.744195773809704,0.5879041208782736,13.93897892415702,13.93897892415702,0.0,12315.0,1.9231739044189453
29,3,50,diabetes,opt,13.93897892415703,5.744195773809704,0.5879041208782738,13.93897892415703,13.93897892415703,0.0,10192.0,1.1262190341949463
30,3,60,diabetes,original,18.7990071774505,7.754565541178833,0.5875013255763596,18.7990071774505,18.79841414111017,3.1546152130732815e-05,578529.0,16.414884090423584
31,3,60,diabetes,opt,19.20692587621429,7.752854219953814,0.5963511147010313,18.799007177450505,18.799007177450505,0.0,92933.0,12.26824402809143
32,3,60,diabetes,opt,18.7990071774505,7.752854219953829,0.5875923581084954,18.7990071774505,18.7990071774505,0.0,12911.0,3.4483089447021484
33,3,70,diabetes,original,22.81231592018474,8.725710494670878,0.6175000151146331,22.81231592018474,22.368423714197135,0.019458445496752127,9962094.0,300.0040669441223
34,3,70,diabetes,opt,22.81231592018474,8.53194693177824,0.6259938288760493,22.81231592018474,22.81231592018474,0.0,83232.0,14.965756177902222
35,3,70,diabetes,opt,22.81231592018474,8.531946931778233,0.6259938288760496,22.81231592018474,22.81231592018474,0.0,20588.0,5.842667102813721
36,3,80,diabetes,original,26.031781969164435,9.64526302489988,0.6294812611627958,26.031781969164435,23.39496108085392,0.10129236989745538,9337216.0,300.0035240650177
37,3,80,diabetes,opt,26.282319049591145,9.821166742746271,0.6263203896043165,26.03178196916445,26.03178196916445,0.0,486040.0,110.95616698265076
38,3,80,diabetes,opt,26.28231904959115,9.821166742746271,0.6263203896043165,26.03178196916446,26.03178196916446,0.0,30787.0,9.097153902053833
39,3,90,diabetes,original,28.750312456094065,10.53315762249344,0.6336332817746202,28.750312456094065,24.260981708969044,0.15614893765001286,9002009.0,300.0062777996063
40,3,90,diabetes,opt,28.750312456094065,10.994492273394819,0.6175870335258089,28.750312456094065,28.750312456094065,0.0,150897.0,35.06937503814697
41,3,90,diabetes,opt,29.22669510312077,12.43298251954484,0.5746018331639121,28.750312456094075,28.750312456094075,0.0,37044.0,11.894970178604126
42,3,100,diabetes,original,31.345309329945195,11.389549788181602,0.6366426099582052,31.345309329945195,25.21194378629476,0.19567092093715696,7915180.0,300.00565910339355
